Date,Close,Hour
2021-11-24,0.2176,12
2021-11-24,0.214,13
2021-11-24,0.214,14
2021-11-24,0.2162,15
2021-11-24,0.215,16
2021-11-24,0.2156,17
2021-11-24,0.2156,18
2021-11-24,0.2152,19
2021-11-24,0.2174,20
2021-11-24,0.2172,21
2021-11-24,0.2165,22
2021-11-24,0.217,23
2021-11-25,0.2187,0
2021-11-25,0.2192,1
2021-11-25,0.2198,2
2021-11-25,0.2191,3
2021-11-25,0.2167,4
2021-11-25,0.2161,5
2021-11-25,0.2162,6
2021-11-25,0.2172,7
2021-11-25,0.2159,8
2021-11-25,0.2159,9
2021-11-25,0.2178,10
2021-11-25,0.2191,11
2021-11-25,0.2223,12
2021-11-25,0.2211,13
2021-11-25,0.2222,14
2021-11-25,0.221,15
2021-11-25,0.2219,16
2021-11-25,0.2245,17
2021-11-25,0.2248,18
2021-11-25,0.223,19
2021-11-25,0.222,20
2021-11-25,0.2212,21
2021-11-25,0.2215,22
2021-11-25,0.2209,23
2021-11-26,0.219,0
2021-11-26,0.2195,1
2021-11-26,0.2185,2
2021-11-26,0.2177,3
2021-11-26,0.2173,4
2021-11-26,0.2172,5
2021-11-26,0.2169,6
2021-11-26,0.2137,7
2021-11-26,0.1994,8
2021-11-26,0.1998,9
2021-11-26,0.1991,10
2021-11-26,0.197,11
2021-11-26,0.203,12
2021-11-26,0.205,13
2021-11-26,0.204,14
2021-11-26,0.2034,15
2021-11-26,0.2044,16
2021-11-26,0.2035,17
2021-11-26,0.2038,18
2021-11-26,0.2037,19
2021-11-26,0.2062,20
2021-11-26,0.2032,21
2021-11-26,0.2027,22
2021-11-26,0.2016,23
2021-11-27,0.2036,0
2021-11-27,0.2039,1
2021-11-27,0.2052,2
2021-11-27,0.2046,3
2021-11-27,0.2079,4
2021-11-27,0.2052,5
2021-11-27,0.205,6
2021-11-27,0.2054,7
2021-11-27,0.2078,8
2021-11-27,0.2059,9
2021-11-27,0.207,10
2021-11-27,0.2063,11
2021-11-27,0.2061,12
2021-11-27,0.2071,13
2021-11-27,0.2063,14
2021-11-27,0.207,15
2021-11-27,0.207,16
2021-11-27,0.2074,17
2021-11-27,0.2073,18
2021-11-27,0.2062,19
2021-11-27,0.2032,20
2021-11-27,0.2051,21
2021-11-27,0.2053,22
2021-11-27,0.2049,23
2021-11-28,0.2039,0
2021-11-28,0.2002,1
2021-11-28,0.2017,2
2021-11-28,0.1994,3
2021-11-28,0.1983,4
2021-11-28,0.2003,5
2021-11-28,0.2005,6
2021-11-28,0.2008,7
2021-11-28,0.1994,8
2021-11-28,0.2002,9
2021-11-28,0.2013,10
2021-11-28,0.2003,11
2021-11-28,0.2003,12
2021-11-28,0.1995,13
2021-11-28,0.1993,14
2021-11-28,0.199,15
2021-11-28,0.1979,16
2021-11-28,0.1954,17
2021-11-28,0.196,18
2021-11-28,0.198,19
2021-11-28,0.1999,20
2021-11-28,0.2045,21
2021-11-28,0.2026,22
2021-11-28,0.2073,23
2021-11-29,0.2073,0
2021-11-29,0.2068,1
2021-11-29,0.2047,2
2021-11-29,0.2051,3
2021-11-29,0.2045,4
2021-11-29,0.2053,5
2021-11-29,0.2071,6
2021-11-29,0.2067,7
2021-11-29,0.2055,8
2021-11-29,0.2033,9
2021-11-29,0.205,10
2021-11-29,0.2037,11
2021-11-29,0.2042,12
2021-11-29,0.2198,13
2021-11-29,0.2152,14
2021-11-29,0.2153,15
2021-11-29,0.2143,16
2021-11-29,0.2158,17
2021-11-29,0.2167,18
2021-11-29,0.215,19
2021-11-29,0.2155,20
2021-11-29,0.2176,21
2021-11-29,0.2154,22
2021-11-29,0.215,23
2021-11-30,0.221,0
2021-11-30,0.2165,1
2021-11-30,0.2172,2
2021-11-30,0.2217,3
2021-11-30,0.2235,4
2021-11-30,0.2168,5
2021-11-30,0.2181,6
2021-11-30,0.2163,7
2021-11-30,0.2168,8
2021-11-30,0.2166,9
2021-11-30,0.2184,10
2021-11-30,0.2212,11
2021-11-30,0.2212,12
2021-11-30,0.2216,13
2021-11-30,0.2219,14
2021-11-30,0.2166,15
2021-11-30,0.2144,16
2021-11-30,0.2158,17
2021-11-30,0.2185,18
2021-11-30,0.2166,19
2021-11-30,0.2157,20
2021-11-30,0.2155,21
2021-11-30,0.2164,22
2021-11-30,0.2147,23
2021-12-01,0.2159,0
2021-12-01,0.2151,1
2021-12-01,0.2163,2
2021-12-01,0.2161,3
2021-12-01,0.2151,4
2021-12-01,0.2136,5
2021-12-01,0.2151,6
2021-12-01,0.2156,7
2021-12-01,0.2144,8
2021-12-01,0.2145,9
2021-12-01,0.2136,10
2021-12-01,0.2134,11
2021-12-01,0.2131,12
2021-12-01,0.2142,13
2021-12-01,0.216,14
2021-12-01,0.2154,15
2021-12-01,0.2147,16
2021-12-01,0.2132,17
2021-12-01,0.2117,18
2021-12-01,0.2106,19
2021-12-01,0.2073,20
2021-12-01,0.2076,21
2021-12-01,0.208,22
2021-12-01,0.2093,23
2021-12-02,0.2079,0
2021-12-02,0.2084,1
2021-12-02,0.207,2
2021-12-02,0.2039,3
2021-12-02,0.2052,4
2021-12-02,0.2057,5
2021-12-02,0.2057,6
2021-12-02,0.2059,7
2021-12-02,0.2205,8
2021-12-02,0.214,9
2021-12-02,0.2165,10
2021-12-02,0.2153,11
2021-12-02,0.2147,12
2021-12-02,0.2121,13
2021-12-02,0.2125,14
2021-12-02,0.2108,15
2021-12-02,0.2094,16
2021-12-02,0.2098,17
2021-12-02,0.2087,18
2021-12-02,0.2082,19
2021-12-02,0.2101,20
2021-12-02,0.2113,21
2021-12-02,0.2108,22
2021-12-02,0.2095,23
2021-12-03,0.2099,0
2021-12-03,0.2093,1
2021-12-03,0.2069,2
2021-12-03,0.2072,3
2021-12-03,0.2084,4
2021-12-03,0.2091,5
2021-12-03,0.2099,6
2021-12-03,0.2094,7
2021-12-03,0.2094,8
2021-12-03,0.2095,9
2021-12-03,0.2099,10
2021-12-03,0.2091,11
2021-12-03,0.2095,12
2021-12-03,0.2096,13
2021-12-03,0.2068,14
2021-12-03,0.2051,15
2021-12-03,0.2005,16
2021-12-03,0.2022,17
2021-12-03,0.2027,18
2021-12-03,0.1996,19
2021-12-03,0.1994,20
2021-12-03,0.2004,21
2021-12-03,0.1992,22
2021-12-03,0.1999,23
2021-12-04,0.1965,0
2021-12-04,0.1968,1
2021-12-04,0.1974,2
2021-12-04,0.1898,3
2021-12-04,0.1829,4
2021-12-04,0.1614,5
2021-12-04,0.1608,6
2021-12-04,0.1611,7
2021-12-04,0.164,8
2021-12-04,0.168,9
2021-12-04,0.1678,10
2021-12-04,0.159,11
2021-12-04,0.1616,12
2021-12-04,0.1673,13
2021-12-04,0.1732,14
2021-12-04,0.1751,15
2021-12-04,0.1729,16
2021-12-04,0.1751,17
2021-12-04,0.1782,18
2021-12-04,0.1801,19
2021-12-04,0.1767,20
2021-12-04,0.1756,21
2021-12-04,0.1787,22
2021-12-04,0.1781,23
2021-12-05,0.1757,0
2021-12-05,0.173,1
2021-12-05,0.1743,2
2021-12-05,0.1781,3
2021-12-05,0.1767,4
2021-12-05,0.1785,5
2021-12-05,0.1776,6
2021-12-05,0.1758,7
2021-12-05,0.177,8
2021-12-05,0.1739,9
2021-12-05,0.1746,10
2021-12-05,0.1743,11
2021-12-05,0.1751,12
2021-12-05,0.1736,13
2021-12-05,0.1686,14
2021-12-05,0.1659,15
2021-12-05,0.1683,16
2021-12-05,0.1707,17
2021-12-05,0.1692,18
2021-12-05,0.1689,19
2021-12-05,0.169,20
2021-12-05,0.1693,21
2021-12-05,0.1707,22
2021-12-05,0.1712,23
2021-12-06,0.1672,0
2021-12-06,0.1692,1
2021-12-06,0.1705,2
2021-12-06,0.1708,3
2021-12-06,0.1696,4
2021-12-06,0.1676,5
2021-12-06,0.1652,6
2021-12-06,0.1648,7
2021-12-06,0.1653,8
2021-12-06,0.1613,9
2021-12-06,0.1613,10
2021-12-06,0.1659,11
2021-12-06,0.1657,12
2021-12-06,0.1655,13
2021-12-06,0.1659,14
2021-12-06,0.1724,15
2021-12-06,0.1728,16
2021-12-06,0.1729,17
2021-12-06,0.1733,18
2021-12-06,0.1738,19
2021-12-06,0.1735,20
2021-12-06,0.1772,21
2021-12-06,0.1785,22
2021-12-06,0.1776,23
2021-12-07,0.1787,0
2021-12-07,0.1794,1
2021-12-07,0.1777,2
2021-12-07,0.1794,3
2021-12-07,0.1784,4
2021-12-07,0.1783,5
2021-12-07,0.1799,6
2021-12-07,0.179,7
2021-12-07,0.1804,8
2021-12-07,0.18,9
2021-12-07,0.1803,10
2021-12-07,0.1812,11
2021-12-07,0.1771,12
2021-12-07,0.1792,13
2021-12-07,0.1811,14
2021-12-07,0.181,15
2021-12-07,0.1797,16
2021-12-07,0.1796,17
2021-12-07,0.1794,18
2021-12-07,0.1795,19
2021-12-07,0.1777,20
2021-12-07,0.1782,21
2021-12-07,0.1754,22
2021-12-07,0.1762,23
2021-12-08,0.1777,0
2021-12-08,0.1776,1
2021-12-08,0.1774,2
2021-12-08,0.1767,3
2021-12-08,0.1776,4
2021-12-08,0.1778,5
2021-12-08,0.1804,6
2021-12-08,0.1802,7
2021-12-08,0.1803,8
2021-12-08,0.1791,9
2021-12-08,0.174,10
2021-12-08,0.1743,11
2021-12-08,0.1769,12
2021-12-08,0.1753,13
2021-12-08,0.1791,14
2021-12-08,0.179,15
2021-12-08,0.1787,16
2021-12-08,0.1788,17
2021-12-08,0.1799,18
2021-12-08,0.1795,19
2021-12-08,0.1797,20
2021-12-08,0.1792,21
2021-12-08,0.1782,22
2021-12-08,0.179,23
2021-12-09,0.1796,0
2021-12-09,0.1787,1
2021-12-09,0.1773,2
2021-12-09,0.1768,3
2021-12-09,0.1779,4
2021-12-09,0.1768,5
2021-12-09,0.1763,6
2021-12-09,0.1774,7
2021-12-09,0.1766,8
2021-12-09,0.1796,9
2021-12-09,0.1785,10
2021-12-09,0.1777,11
2021-12-09,0.178,12
2021-12-09,0.1775,13
2021-12-09,0.1738,14
2021-12-09,0.1732,15
2021-12-09,0.1754,16
2021-12-09,0.1731,17
2021-12-09,0.1707,18
2021-12-09,0.172,19
2021-12-09,0.1714,20
2021-12-09,0.172,21
2021-12-09,0.1716,22
2021-12-09,0.1691,23
2021-12-10,0.1704,0
2021-12-10,0.1713,1
2021-12-10,0.1715,2
2021-12-10,0.171,3
2021-12-10,0.1703,4
2021-12-10,0.17,5
2021-12-10,0.1676,6
2021-12-10,0.1664,7
2021-12-10,0.168,8
2021-12-10,0.1692,9
2021-12-10,0.1689,10
2021-12-10,0.1704,11
2021-12-10,0.1717,12
2021-12-10,0.1735,13
2021-12-10,0.1679,14
2021-12-10,0.1676,15
2021-12-10,0.1677,16
2021-12-10,0.1692,17
2021-12-10,0.1682,18
2021-12-10,0.1686,19
2021-12-10,0.1687,20
2021-12-10,0.1673,21
2021-12-10,0.166,22
2021-12-10,0.1641,23
2021-12-11,0.1637,0
2021-12-11,0.1648,1
2021-12-11,0.1653,2
2021-12-11,0.1648,3
2021-12-11,0.1667,4
2021-12-11,0.1661,5
2021-12-11,0.1656,6
2021-12-11,0.1666,7
2021-12-11,0.1673,8
2021-12-11,0.1678,9
2021-12-11,0.1676,10
2021-12-11,0.1675,11
2021-12-11,0.1681,12
2021-12-11,0.1679,13
2021-12-11,0.1685,14
2021-12-11,0.1686,15
2021-12-11,0.1686,16
2021-12-11,0.1684,17
2021-12-11,0.1677,18
2021-12-11,0.1666,19
2021-12-11,0.1669,20
2021-12-11,0.1673,21
2021-12-11,0.1677,22
2021-12-11,0.1689,23
2021-12-12,0.1686,0
2021-12-12,0.168,1
2021-12-12,0.1677,2
2021-12-12,0.168,3
2021-12-12,0.1673,4
2021-12-12,0.1672,5
2021-12-12,0.1683,6
2021-12-12,0.1683,7
2021-12-12,0.1671,8
2021-12-12,0.1663,9
2021-12-12,0.1666,10
2021-12-12,0.1674,11
2021-12-12,0.1672,12
2021-12-12,0.1678,13
2021-12-12,0.168,14
2021-12-12,0.1671,15
2021-12-12,0.1692,16
2021-12-12,0.1713,17
2021-12-12,0.1713,18
2021-12-12,0.1706,19
2021-12-12,0.1714,20
2021-12-12,0.1704,21
2021-12-12,0.171,22
2021-12-12,0.1697,23
2021-12-13,0.1685,0
2021-12-13,0.1638,1
2021-12-13,0.1648,2
2021-12-13,0.1649,3
2021-12-13,0.1658,4
2021-12-13,0.1661,5
2021-12-13,0.1645,6
2021-12-13,0.1639,7
2021-12-13,0.1649,8
2021-12-13,0.1642,9
2021-12-13,0.1644,10
2021-12-13,0.165,11
2021-12-13,0.1639,12
2021-12-13,0.1633,13
2021-12-13,0.1612,14
2021-12-13,0.1581,15
2021-12-13,0.1584,16
2021-12-13,0.1596,17
2021-12-13,0.1582,18
2021-12-13,0.1548,19
2021-12-13,0.1555,20
2021-12-13,0.1568,21
2021-12-13,0.1588,22
2021-12-13,0.1573,23
2021-12-14,0.1575,0
2021-12-14,0.1572,1
2021-12-14,0.1574,2
2021-12-14,0.1575,3
2021-12-14,0.1575,4
2021-12-14,0.1568,5
2021-12-14,0.157,6
2021-12-14,0.1599,7
2021-12-14,0.1608,8
2021-12-14,0.1585,9
2021-12-14,0.1879,10
2021-12-14,0.2113,11
2021-12-14,0.2023,12
2021-12-14,0.1986,13
2021-12-14,0.1919,14
2021-12-14,0.1887,15
2021-12-14,0.1915,16
2021-12-14,0.1868,17
2021-12-14,0.1795,18
2021-12-14,0.1799,19
2021-12-14,0.1848,20
2021-12-14,0.1871,21
2021-12-14,0.1869,22
2021-12-14,0.1909,23
2021-12-15,0.1814,0
2021-12-15,0.183,1
2021-12-15,0.1817,2
2021-12-15,0.1836,3
2021-12-15,0.1801,4
2021-12-15,0.1791,5
2021-12-15,0.1791,6
2021-12-15,0.1808,7
2021-12-15,0.1815,8
2021-12-15,0.1811,9
2021-12-15,0.1802,10
2021-12-15,0.1792,11
2021-12-15,0.1755,12
2021-12-15,0.1768,13
2021-12-15,0.1759,14
2021-12-15,0.1709,15
2021-12-15,0.1742,16
2021-12-15,0.1747,17
2021-12-15,0.1771,18
2021-12-15,0.1825,19
2021-12-15,0.182,20
2021-12-15,0.1813,21
2021-12-15,0.1794,22
2021-12-15,0.1808,23
2021-12-16,0.1811,0
2021-12-16,0.1812,1
2021-12-16,0.1816,2
2021-12-16,0.1808,3
2021-12-16,0.1792,4
2021-12-16,0.1786,5
2021-12-16,0.1801,6
2021-12-16,0.1794,7
2021-12-16,0.1798,8
2021-12-16,0.1809,9
2021-12-16,0.1829,10
2021-12-16,0.1827,11
2021-12-16,0.18,12
2021-12-16,0.1813,13
2021-12-16,0.1795,14
2021-12-16,0.1798,15
2021-12-16,0.1787,16
2021-12-16,0.1767,17
2021-12-16,0.1768,18
2021-12-16,0.1745,19
2021-12-16,0.1747,20
2021-12-16,0.1761,21
2021-12-16,0.1754,22
2021-12-16,0.1732,23
2021-12-17,0.1748,0
2021-12-17,0.1749,1
2021-12-17,0.175,2
2021-12-17,0.1751,3
2021-12-17,0.1757,4
2021-12-17,0.1755,5
2021-12-17,0.1743,6
2021-12-17,0.1723,7
2021-12-17,0.1732,8
2021-12-17,0.1732,9
2021-12-17,0.1711,10
2021-12-17,0.1697,11
2021-12-17,0.1699,12
2021-12-17,0.1692,13
2021-12-17,0.1645,14
2021-12-17,0.1683,15
2021-12-17,0.1717,16
2021-12-17,0.1693,17
2021-12-17,0.1703,18
2021-12-17,0.1696,19
2021-12-17,0.1675,20
2021-12-17,0.1699,21
2021-12-17,0.1699,22
2021-12-17,0.1685,23
2021-12-18,0.1691,0
2021-12-18,0.1668,1
2021-12-18,0.1673,2
2021-12-18,0.1696,3
2021-12-18,0.1718,4
2021-12-18,0.1714,5
2021-12-18,0.1707,6
2021-12-18,0.1711,7
2021-12-18,0.1711,8
2021-12-18,0.1726,9
2021-12-18,0.1741,10
2021-12-18,0.1728,11
2021-12-18,0.1728,12
2021-12-18,0.1711,13
2021-12-18,0.1728,14
2021-12-18,0.1723,15
2021-12-18,0.1717,16
2021-12-18,0.1714,17
2021-12-18,0.1724,18
2021-12-18,0.1722,19
2021-12-18,0.172,20
2021-12-18,0.1727,21
2021-12-18,0.1723,22
2021-12-18,0.1723,23
2021-12-19,0.171,0
2021-12-19,0.1705,1
2021-12-19,0.172,2
2021-12-19,0.1727,3
2021-12-19,0.1736,4
2021-12-19,0.1726,5
2021-12-19,0.1725,6
2021-12-19,0.1735,7
2021-12-19,0.1729,8
2021-12-19,0.1718,9
2021-12-19,0.1714,10
2021-12-19,0.1711,11
2021-12-19,0.1716,12
2021-12-19,0.1723,13
2021-12-19,0.1719,14
2021-12-19,0.1714,15
2021-12-19,0.171,16
2021-12-19,0.1717,17
2021-12-19,0.1717,18
2021-12-19,0.17,19
2021-12-19,0.1699,20
2021-12-19,0.1697,21
2021-12-19,0.1707,22
2021-12-19,0.1694,23
2021-12-20,0.17,0
2021-12-20,0.1696,1
2021-12-20,0.1699,2
2021-12-20,0.1699,3
2021-12-20,0.1704,4
2021-12-20,0.1668,5
2021-12-20,0.1669,6
2021-12-20,0.1664,7
2021-12-20,0.1657,8
2021-12-20,0.1618,9
2021-12-20,0.163,10
2021-12-20,0.1642,11
2021-12-20,0.1627,12
2021-12-20,0.1627,13
2021-12-20,0.1642,14
2021-12-20,0.1624,15
2021-12-20,0.1641,16
2021-12-20,0.1634,17
2021-12-20,0.1644,18
2021-12-20,0.1674,19
2021-12-20,0.1684,20
2021-12-20,0.1675,21
2021-12-20,0.1659,22
2021-12-20,0.1671,23
2021-12-21,0.1669,0
2021-12-21,0.1667,1
2021-12-21,0.1671,2
2021-12-21,0.1698,3
2021-12-21,0.1697,4
2021-12-21,0.1707,5
2021-12-21,0.1703,6
2021-12-21,0.1701,7
2021-12-21,0.1704,8
2021-12-21,0.1706,9
2021-12-21,0.1703,10
2021-12-21,0.1704,11
2021-12-21,0.1705,12
2021-12-21,0.171,13
2021-12-21,0.1695,14
2021-12-21,0.1687,15
2021-12-21,0.1696,16
2021-12-21,0.1696,17
2021-12-21,0.1694,18
2021-12-21,0.1699,19
2021-12-21,0.1697,20
2021-12-21,0.1713,21
2021-12-21,0.1717,22
2021-12-21,0.1707,23
2021-12-22,0.1698,0
2021-12-22,0.1706,1
2021-12-22,0.1719,2
2021-12-22,0.1723,3
2021-12-22,0.1729,4
2021-12-22,0.1723,5
2021-12-22,0.172,6
2021-12-22,0.1727,7
2021-12-22,0.1734,8
2021-12-22,0.1721,9
2021-12-22,0.1727,10
2021-12-22,0.1733,11
2021-12-22,0.1718,12
2021-12-22,0.1724,13
2021-12-22,0.174,14
2021-12-22,0.1764,15
2021-12-22,0.1758,16
2021-12-22,0.1745,17
2021-12-22,0.1743,18
2021-12-22,0.1746,19
2021-12-22,0.1757,20
2021-12-22,0.1757,21
2021-12-22,0.1749,22
2021-12-22,0.173,23
2021-12-23,0.1725,0
2021-12-23,0.1735,1
2021-12-23,0.1739,2
2021-12-23,0.1745,3
2021-12-23,0.1743,4
2021-12-23,0.1742,5
2021-12-23,0.1748,6
2021-12-23,0.1746,7
2021-12-23,0.1772,8
2021-12-23,0.1767,9
2021-12-23,0.1773,10
2021-12-23,0.1756,11
2021-12-23,0.1764,12
2021-12-23,0.1769,13
2021-12-23,0.1764,14
2021-12-23,0.177,15
2021-12-23,0.1781,16
2021-12-23,0.1816,17
2021-12-23,0.1825,18
2021-12-23,0.1832,19
2021-12-23,0.1818,20
2021-12-23,0.182,21
2021-12-23,0.1826,22
2021-12-23,0.185,23
2021-12-24,0.184,0
2021-12-24,0.1835,1
2021-12-24,0.1836,2
2021-12-24,0.1829,3
2021-12-24,0.1824,4
2021-12-24,0.1813,5
2021-12-24,0.1812,6
2021-12-24,0.1813,7
2021-12-24,0.182,8
2021-12-24,0.183,9
2021-12-24,0.1841,10
2021-12-24,0.1835,11
2021-12-24,0.187,12
2021-12-24,0.1869,13
2021-12-24,0.187,14
2021-12-24,0.187,15
2021-12-24,0.1896,16
2021-12-24,0.1923,17
2021-12-24,0.1938,18
2021-12-24,0.1901,19
2021-12-24,0.1919,20
2021-12-24,0.191,21
2021-12-24,0.187,22
2021-12-24,0.1862,23
2021-12-25,0.1887,0
2021-12-25,0.1873,1
2021-12-25,0.1865,2
2021-12-25,0.1872,3
2021-12-25,0.1899,4
2021-12-25,0.1922,5
2021-12-25,0.191,6
2021-12-25,0.191,7
2021-12-25,0.1904,8
2021-12-25,0.1903,9
2021-12-25,0.1882,10
2021-12-25,0.1889,11
2021-12-25,0.1902,12
2021-12-25,0.1896,13
2021-12-25,0.19,14
2021-12-25,0.1907,15
2021-12-25,0.1897,16
2021-12-25,0.1889,17
2021-12-25,0.1893,18
2021-12-25,0.1899,19
2021-12-25,0.1902,20
2021-12-25,0.193,21
2021-12-25,0.1912,22
2021-12-25,0.1908,23
2021-12-26,0.1902,0
2021-12-26,0.1911,1
2021-12-26,0.189,2
2021-12-26,0.1858,3
2021-12-26,0.1872,4
2021-12-26,0.1867,5
2021-12-26,0.187,6
2021-12-26,0.187,7
2021-12-26,0.1882,8
2021-12-26,0.189,9
2021-12-26,0.189,10
2021-12-26,0.1875,11
2021-12-26,0.1882,12
2021-12-26,0.1877,13
2021-12-26,0.1878,14
2021-12-26,0.1885,15
2021-12-26,0.1894,16
2021-12-26,0.1898,17
2021-12-26,0.1903,18
2021-12-26,0.1907,19
2021-12-26,0.19,20
2021-12-26,0.1905,21
2021-12-26,0.1914,22
2021-12-26,0.1898,23
2021-12-27,0.1893,0
2021-12-27,0.19,1
2021-12-27,0.1901,2
2021-12-27,0.1907,3
2021-12-27,0.1903,4
2021-12-27,0.1897,5
2021-12-27,0.1901,6
2021-12-27,0.1896,7
2021-12-27,0.1889,8
2021-12-27,0.1898,9
2021-12-27,0.1894,10
2021-12-27,0.1913,11
2021-12-27,0.1913,12
2021-12-27,0.1919,13
2021-12-27,0.1917,14
2021-12-27,0.1909,15
2021-12-27,0.1909,16
2021-12-27,0.1921,17
2021-12-27,0.1922,18
2021-12-27,0.1906,19
2021-12-27,0.1901,20
2021-12-27,0.1895,21
2021-12-27,0.189,22
2021-12-27,0.1879,23
2021-12-28,0.185,0
2021-12-28,0.1821,1
2021-12-28,0.182,2
2021-12-28,0.1814,3
2021-12-28,0.1796,4
2021-12-28,0.1809,5
2021-12-28,0.1811,6
2021-12-28,0.1815,7
2021-12-28,0.1817,8
2021-12-28,0.1801,9
2021-12-28,0.1808,10
2021-12-28,0.1816,11
2021-12-28,0.1813,12
2021-12-28,0.181,13
2021-12-28,0.1794,14
2021-12-28,0.1783,15
2021-12-28,0.1786,16
2021-12-28,0.175,17
2021-12-28,0.1753,18
2021-12-28,0.1753,19
2021-12-28,0.1762,20
2021-12-28,0.1744,21
2021-12-28,0.1741,22
2021-12-28,0.1739,23
2021-12-29,0.1754,0
2021-12-29,0.1755,1
2021-12-29,0.1765,2
2021-12-29,0.1767,3
2021-12-29,0.1756,4
2021-12-29,0.1751,5
2021-12-29,0.1757,6
2021-12-29,0.1752,7
2021-12-29,0.1763,8
2021-12-29,0.1764,9
2021-12-29,0.173,10
2021-12-29,0.1729,11
2021-12-29,0.1699,12
2021-12-29,0.1709,13
2021-12-29,0.1724,14
2021-12-29,0.1727,15
2021-12-29,0.1719,16
2021-12-29,0.1711,17
2021-12-29,0.1738,18
2021-12-29,0.172,19
2021-12-29,0.1726,20
2021-12-29,0.1713,21
2021-12-29,0.1713,22
2021-12-29,0.168,23
2021-12-30,0.1692,0
